fuse 924 0.175
fuse 925 0.182
fuse 926 0.182
fuse 927 0.181
fuse 928 0.181
fuse 929 0.188
fuse 930 0.176
start 930 1777163684493
extract 92 1.282 77060
vb 92 0.131 0
gen 92 4.916
fuse 931 0.207
fuse 932 0.195
fuse 933 0.18
fuse 934 0.183
fuse 935 0.183
fuse 936 0.198
fuse 937 0.176
fuse 938 0.196
fuse 939 0.177
fuse 940 0.173
start 940 1777163684885
extract 93 1.507 77001
vb 93 0.129 0
gen 93 3.753
fuse 941 0.206
fuse 942 0.19
fuse 943 0.184
fuse 944 0.184
fuse 945 0.176
fuse 946 0.183
fuse 947 0.184
fuse 948 0.195
fuse 949 0.174
fuse 950 0.173
start 950 1777163685278
extract 94 1.228 75898
vb 94 0.131 0
gen 94 3.688
fuse 951 0.281
fuse 952 0.208
fuse 953 0.191
fuse 954 0.192
fuse 955 0.187
fuse 956 0.192
fuse 957 0.177
fuse 958 0.176
fuse 959 0.192
fuse 960 0.183
start 960 1777163685674
extract 95 1.206 71423
vb 95 0.116 0
gen 95 3.554
fuse 961 0.2
fuse 962 0.192
fuse 963 0.185
fuse 964 0.192
fuse 965 0.19
fuse 966 0.185
fuse 967 0.187
fuse 968 0.18
fuse 969 0.18
fuse 970 0.172
start 970 1777163686066
extract 96 1.058 67664
vb 96 0.112 0
gen 96 3.222
fuse 971 0.201
fuse 972 0.195
fuse 973 0.182
fuse 974 0.184
fuse 975 0.181
fuse 976 0.182
fuse 977 0.175
fuse 978 0.181
fuse 979 0.18
fuse 980 0.179
start 980 1777163686460
extract 97 1.02 63391
vb 97 0.104 0
gen 97 3.037
fuse 981 0.198
fuse 982 0.19
fuse 983 0.176
fuse 984 0.174
fuse 985 0.183
fuse 986 0.188
fuse 987 0.185
